recency,frequency,total_value,bank_approved,bank_err,bank_invalid_card,bank_insufficient_fund,bank_do_not_honor,bank_lost_card,amount_high,is_fraud,channel_master,channel_visa,channel_amex
186,1,1800.0,1,0,0,0,0,0,0,0,1,0,0
31,6,24496.0,6,0,0,0,0,0,0,0,0,6,0
178,78,275982.0,76,0,0,2,0,0,5,0,0,78,0
19,3,160201.0,3,0,0,0,0,0,3,0,0,3,0
1,3,90000.0,3,0,0,0,0,0,3,0,0,3,0
1,6,199444.0,6,0,0,0,0,0,6,0,6,0,0
4,7,71669.0,7,0,0,0,0,0,1,0,0,7,0
2,8,41738.0,8,0,0,0,0,0,0,0,0,8,0
185,1,8025.0,0,0,0,0,0,1,0,0,0,1,0
31,6,48150.0,6,0,0,0,0,0,0,0,0,6,0
185,2,1000000.0,0,0,0,0,2,0,2,0,0,2,0
185,2,1000000.0,0,2,0,0,0,0,2,0,0,2,0
31,6,17735.0,6,0,0,0,0,0,0,0,6,0,0
185,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
185,2,8272.0,1,0,0,0,1,0,0,0,0,2,0
5,32,256804.68000000002,7,0,0,25,0,0,0,0,32,0,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
63,1,1800.0,0,0,0,1,0,0,0,0,0,1,0
63,1,1800.0,1,0,0,0,0,0,0,0,1,0,0
57,8,45546.4,8,0,0,0,0,0,0,0,8,0,0
92,3,13513.65,3,0,0,0,0,0,0,0,3,0,0
185,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
185,1,11500.0,1,0,0,0,0,0,1,0,0,1,0
30,6,37500.0,6,0,0,0,0,0,0,0,0,6,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1000.0,0,0,0,1,0,0,0,0,0,1,0
17,18,17528.940000000002,6,0,0,12,0,0,0,0,18,0,0
1,7,10205.0,7,0,0,0,0,0,0,0,0,7,0
25,17,50763.0,1,0,0,16,0,0,0,0,0,17,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
7,8,54552.0,7,0,0,0,0,1,0,0,8,0,0
185,1,53090.0,1,0,0,0,0,0,1,0,0,1,0
155,5,9844.5,4,0,0,1,0,0,0,0,0,5,0
1,2,4778.0,2,0,0,0,0,0,0,0,0,2,0
18,8,11000.0,8,0,0,0,0,0,0,0,0,8,0
31,8,28345.0,6,0,0,2,0,0,0,0,0,8,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1.0,1,0,0,0,0,0,0,0,0,1,0
185,1,42000.0,1,0,0,0,0,0,1,0,1,0,0
136,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
185,1,3400.0,1,0,0,0,0,0,0,0,0,1,0
56,7,7000.0,5,0,0,2,0,0,0,0,0,7,0
185,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
185,1,490.0,1,0,0,0,0,0,0,0,0,1,0
66,6,6000.0,1,0,0,0,5,0,0,0,0,6,0
185,1,1400.0,1,0,0,0,0,0,0,0,1,0,0
16,12,12000.0,7,0,0,0,5,0,0,0,0,12,0
185,1,1000.0,0,0,0,1,0,0,0,0,0,1,0
173,2,2000.0,2,0,0,0,0,0,0,0,2,0,0
185,3,3000.0,0,0,0,0,0,3,0,0,0,3,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
15,6,6000.0,5,0,0,0,1,0,0,0,0,6,0
185,1,1000.0,0,0,0,0,0,1,0,0,0,1,0
63,2,3150.0,2,0,0,0,0,0,0,0,0,2,0
80,2,4999.0,2,0,0,0,0,0,0,0,0,2,0
185,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
23,13,17000.0,13,0,0,0,0,0,0,0,0,13,0
101,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
136,3,3000.0,3,0,0,0,0,0,0,0,3,0,0
185,1,2600.0,1,0,0,0,0,0,0,0,0,1,0
17,4,4000.0,4,0,0,0,0,0,0,0,0,4,0
73,4,4000.0,4,0,0,0,0,0,0,0,0,4,0
17,5,5000.0,5,0,0,0,0,0,0,0,0,5,0
2,6,5800.0,4,0,0,0,2,0,0,0,0,6,0
184,2,1600.0,2,0,0,0,0,0,0,0,0,2,0
7,18,15600.0,12,0,0,6,0,0,0,0,18,0,0
164,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
9,4,4000.0,4,0,0,0,0,0,0,0,0,4,0
73,5,5000.0,3,0,0,2,0,0,0,0,0,5,0
101,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
55,7,7000.0,7,0,0,0,0,0,0,0,0,7,0
185,1,1700.0,1,0,0,0,0,0,0,0,0,1,0
15,2,4407.0,2,0,0,0,0,0,0,0,0,2,0
79,1,2291.0,0,0,0,0,1,0,0,0,0,1,0
126,3,6198.5,3,0,0,0,0,0,0,0,0,3,0
182,1,1746.5,0,0,1,0,0,0,0,0,1,0,0
185,1,2200.0,1,0,0,0,0,0,0,0,0,1,0
63,1,2200.0,1,0,0,0,0,0,0,0,0,1,0
185,1,22124.0,1,0,0,0,0,0,1,0,0,1,0
75,2,14598.0,2,0,0,0,0,0,0,0,0,2,0
17,9,9000.0,7,0,0,0,2,0,0,0,0,9,0
185,1,840.0,1,0,0,0,0,0,0,0,1,0,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
3,5,5000.0,5,0,0,0,0,0,0,0,5,0,0
185,1,2400.0,1,0,0,0,0,0,0,0,1,0,0
185,1,4600.0,1,0,0,0,0,0,0,0,0,1,0
30,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
16,9,9000.0,8,0,0,0,1,0,0,0,0,9,0
149,2,3600.0,2,0,0,0,0,0,0,0,0,2,0
105,4,4000.0,4,0,0,0,0,0,0,0,0,4,0
5,3,4000.0,3,0,0,0,0,0,0,0,3,0,0
185,1,250.0,0,0,0,1,0,0,0,0,1,0,0
15,4,4000.0,4,0,0,0,0,0,0,0,0,4,0
140,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
17,5,5000.0,1,0,0,0,4,0,0,0,0,5,0
185,1,2770.0,1,0,0,0,0,0,0,0,0,1,0
28,3,7200.0,3,0,0,0,0,0,0,0,0,3,0
171,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
87,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
12,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
185,1,2500.0,1,0,0,0,0,0,0,0,1,0,0
185,1,4576.0,1,0,0,0,0,0,0,0,0,1,0
185,1,346.0,1,0,0,0,0,0,0,0,0,1,0
3,5,43530.0,5,0,0,0,0,0,3,0,0,5,0
64,1,12876.0,0,1,0,0,0,0,1,0,0,1,0
3,2,17268.0,2,0,0,0,0,0,0,0,2,0,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
87,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
157,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
16,14,14000.0,9,0,0,0,5,0,0,0,0,14,0
16,9,9000.0,8,0,0,0,0,1,0,0,0,9,0
164,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
136,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
66,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
87,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
136,3,3000.0,2,0,0,1,0,0,0,0,3,0,0
15,2,2000.0,2,0,0,0,0,0,0,0,2,0,0
17,9,9000.0,7,0,0,0,2,0,0,0,0,9,0
7,6,6000.0,6,0,0,0,0,0,0,0,0,6,0
82,3,3000.0,3,0,0,0,0,0,0,0,3,0,0
16,10,10000.0,10,0,0,0,0,0,0,0,10,0,0
15,10,10000.0,9,1,0,0,0,0,0,0,1,9,0
65,13,12400.0,11,0,0,1,1,0,0,0,0,13,0
185,2,9000.0,2,0,0,0,0,0,0,0,0,2,0
78,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
16,7,6600.0,7,0,0,0,0,0,0,0,0,7,0
15,10,8800.0,10,0,0,0,0,0,0,0,0,10,0
92,4,4000.0,4,0,0,0,0,0,0,0,0,4,0
15,8,9000.0,7,0,0,0,1,0,0,0,0,8,0
16,7,7000.0,7,0,0,0,0,0,0,0,0,7,0
16,8,8000.0,8,0,0,0,0,0,0,0,8,0,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
37,5,5000.0,5,0,0,0,0,0,0,0,5,0,0
73,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
168,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
37,6,6000.0,6,0,0,0,0,0,0,0,0,6,0
157,3,3000.0,3,0,0,0,0,0,0,0,3,0,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
17,7,7000.0,7,0,0,0,0,0,0,0,7,0,0
1,10,14800.0,5,0,0,5,0,0,0,0,10,0,0
185,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,2780.0,1,0,0,0,0,0,0,0,0,1,0
185,1,7214.0,1,0,0,0,0,0,0,0,0,1,0
185,1,4000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,1730.0,1,0,0,0,0,0,0,0,1,0,0
185,1,1730.0,0,0,0,1,0,0,0,0,1,0,0
25,17,77905.0,1,0,0,1,15,0,0,0,0,17,0
184,2,2000.0,0,0,0,0,0,2,0,0,0,2,0
185,1,3500.0,1,0,0,0,0,0,0,0,0,1,0
171,2,5656.0,2,0,0,0,0,0,0,0,0,2,0
185,1,2600.0,0,0,0,0,1,0,0,0,0,1,0
118,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
185,1,3200.0,1,0,0,0,0,0,0,0,1,0,0
185,1,538.86,1,0,0,0,0,0,0,0,0,1,0
185,1,15.0,0,0,0,0,0,1,0,0,1,0,0
185,1,26118.0,1,0,0,0,0,0,1,0,0,1,0
185,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,30.0,1,0,0,0,0,0,0,0,0,1,0
1,5,13500.0,2,0,0,3,0,0,0,0,0,5,0
183,3,3508.65,1,0,0,0,2,0,0,0,0,3,0
29,4,10099.0,4,0,0,0,0,0,0,0,0,4,0
85,2,9910.0,2,0,0,0,0,0,0,0,0,2,0
82,1,1970.0,1,0,0,0,0,0,0,0,1,0,0
6,17,70687.48999999999,16,0,0,0,1,0,0,0,0,17,0
3,7,42700.0,7,0,0,0,0,0,0,0,0,7,0
185,1,1950.0,1,0,0,0,0,0,0,0,0,1,0
185,1,200.0,1,0,0,0,0,0,0,0,0,1,0
74,8,127100.0,8,0,0,0,0,0,4,0,0,8,0
2,2,16000.0,2,0,0,0,0,0,1,0,2,0,0
36,6,47210.0,6,0,0,0,0,0,1,0,6,0,0
185,1,6662.5,1,0,0,0,0,0,0,0,0,1,0
3,6,112500.0,2,0,0,4,0,0,6,0,6,0,0
182,1,5000.0,1,0,0,0,0,0,0,0,0,1,0
185,1,7000.0,0,0,0,0,0,1,0,0,0,1,0
3,7,78568.0,7,0,0,0,0,0,7,0,0,7,0
154,3,7373.5,3,0,0,0,0,0,0,0,0,3,0
130,4,9982.0,4,0,0,0,0,0,0,0,0,4,0
185,1,89.0,1,0,0,0,0,0,0,0,1,0,0
185,1,3299.0,1,0,0,0,0,0,0,0,1,0,0
12,2,9200.0,2,0,0,0,0,0,0,0,0,0,2
185,1,4400.0,1,0,0,0,0,0,0,0,0,1,0
126,3,9200.0,2,0,0,0,1,0,0,0,0,3,0
114,2,9600.0,2,0,0,0,0,0,0,0,0,2,0
184,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
169,2,5574.0,2,0,0,0,0,0,0,0,0,2,0
51,4,10275.0,4,0,0,0,0,0,0,0,0,4,0
3,7,5600.0,7,0,0,0,0,0,0,0,0,7,0
184,1,1310.0,1,0,0,0,0,0,0,0,0,1,0
184,1,2910.0,0,0,1,0,0,0,0,0,1,0,0
184,1,3003.0,1,0,0,0,0,0,0,0,0,1,0
184,3,8730.0,0,0,0,0,3,0,0,0,0,3,0
184,1,1700.0,1,0,0,0,0,0,0,0,0,1,0
66,1,1800.0,1,0,0,0,0,0,0,0,1,0,0
184,1,538.86,1,0,0,0,0,0,0,0,1,0,0
18,2,1600.0,0,0,0,0,0,2,0,0,0,2,0
18,5,3600.0,5,0,0,0,0,0,0,0,5,0,0
184,1,1346.0,1,0,0,0,0,0,0,0,0,1,0
184,1,23285.0,1,0,0,0,0,0,1,0,0,1,0
15,4,24530.0,4,0,0,0,0,0,0,0,0,4,0
184,1,1558.0,1,0,0,0,0,0,0,0,0,1,0
31,6,39000.0,6,0,0,0,0,0,0,0,0,6,0
184,1,538.86,0,0,0,0,0,1,0,0,0,1,0
184,1,40000.0,1,0,0,0,0,0,1,0,0,1,0
128,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
81,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
3,5,50575.0,4,0,0,1,0,0,5,0,0,5,0
184,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
96,3,4680.0,2,0,0,0,1,0,0,0,0,3,0
4,12,24480.0,12,0,0,0,0,0,0,0,12,0,0
184,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
3,4,27814.0,4,0,0,0,0,0,1,0,0,4,0
152,4,37680.0,4,0,0,0,0,0,2,0,4,0,0
134,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
184,1,4690.0,1,0,0,0,0,0,0,0,0,1,0
184,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
184,1,685.0,1,0,0,0,0,0,0,0,0,1,0
184,1,898.0,1,0,0,0,0,0,0,0,0,1,0
184,1,600.0,1,0,0,0,0,0,0,0,0,1,0
126,2,6600.0,2,0,0,0,0,0,0,0,0,2,0
14,13,79531.0,13,0,0,0,0,0,0,0,13,0,0
162,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
184,1,1307.0,1,0,0,0,0,0,0,0,0,1,0
184,1,975.1,1,0,0,0,0,0,0,0,0,1,0
3,3,10500.0,2,0,0,1,0,0,0,0,0,3,0
2,5,3800.0,4,0,0,0,1,0,0,0,0,5,0
23,3,7200.0,3,0,0,0,0,0,0,0,0,3,0
126,3,3600.0,3,0,0,0,0,0,0,0,0,3,0
184,1,12111.0,0,0,1,0,0,0,1,0,1,0,0
65,8,8000.0,8,0,0,0,0,0,0,0,0,8,0
125,4,5785.5,3,0,0,1,0,0,0,0,0,4,0
95,3,4400.0,3,0,0,0,0,0,0,0,0,3,0
163,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
161,2,2000.0,2,0,0,0,0,0,0,0,2,0,0
184,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
70,10,10000.0,7,0,0,3,0,0,0,0,0,10,0
107,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
184,2,2000.0,1,0,0,0,1,0,0,0,0,2,0
63,8,8000.0,8,0,0,0,0,0,0,0,0,8,0
184,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
63,4,4000.0,4,0,0,0,0,0,0,0,0,4,0
162,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
140,1,2000.0,1,0,0,0,0,0,0,0,1,0,0
100,6,6000.0,4,0,0,0,2,0,0,0,6,0,0
107,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
65,9,9000.0,9,0,0,0,0,0,0,0,0,9,0
65,6,8000.0,6,0,0,0,0,0,0,0,0,6,0
100,5,5000.0,5,0,0,0,0,0,0,0,0,5,0
100,5,7000.0,4,0,0,0,1,0,0,0,5,0,0
63,8,8000.0,8,0,0,0,0,0,0,0,8,0,0
65,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
98,6,6000.0,6,0,0,0,0,0,0,0,0,6,0
127,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
79,7,7000.0,7,0,0,0,0,0,0,0,0,7,0
100,4,7000.0,4,0,0,0,0,0,0,0,0,4,0
67,6,6000.0,6,0,0,0,0,0,0,0,6,0,0
184,4,5616.96,1,0,0,3,0,0,0,0,0,4,0
183,1,2740.68,1,0,0,0,0,0,0,0,0,1,0
133,2,33397.0,2,0,0,0,0,0,1,0,0,2,0
91,2,26612.0,2,0,0,0,0,0,1,0,0,2,0
184,1,2968.0,1,0,0,0,0,0,0,0,1,0,0
184,1,3000.0,0,0,0,1,0,0,0,0,1,0,0
184,3,3138.0,2,0,0,0,1,0,0,0,0,3,0
1,8,103139.0,6,0,0,2,0,0,8,0,0,8,0
184,1,519.0,1,0,0,0,0,0,0,0,1,0,0
2,8,84320.0,8,0,0,0,0,0,8,0,0,8,0
165,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
184,1,8362.0,1,0,0,0,0,0,0,0,0,1,0
184,1,6000.0,1,0,0,0,0,0,0,0,0,1,0
184,1,3600.0,1,0,0,0,0,0,0,0,0,1,0
4,4,7400.0,3,0,0,1,0,0,0,0,0,4,0
184,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
184,1,3845.0,1,0,0,0,0,0,0,0,1,0,0
87,8,11039.6,7,0,0,0,1,0,0,0,0,8,0
181,2,91588.0,2,0,0,0,0,0,2,0,0,2,0
184,1,4350.0,1,0,0,0,0,0,0,0,0,1,0
184,1,514.4,1,0,0,0,0,0,0,0,0,1,0
172,1,538.86,0,0,0,0,0,1,0,0,0,1,0
147,2,1077.72,2,0,0,0,0,0,0,0,0,2,0
117,4,2569.94,4,0,0,0,0,0,0,0,0,4,0
184,1,1730.0,1,0,0,0,0,0,0,0,0,1,0
183,2,8000.0,0,0,0,0,0,2,0,0,0,2,0
184,1,1000.0,0,0,0,0,1,0,0,0,0,1,0
184,1,496.0,1,0,0,0,0,0,0,0,0,1,0
184,1,3200.0,1,0,0,0,0,0,0,0,1,0,0
184,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
184,1,1800.0,1,0,0,0,0,0,0,0,1,0,0
184,1,1300.0,1,0,0,0,0,0,0,0,0,1,0
145,2,6050.0,2,0,0,0,0,0,0,0,0,2,0
38,2,5850.0,2,0,0,0,0,0,0,0,2,0,0
39,2,5000.0,2,0,0,0,0,0,0,0,0,2,0
165,2,3100.0,2,0,0,0,0,0,0,0,0,2,0
184,1,16731.5,1,0,0,0,0,0,1,0,1,0,0
184,1,3600.0,1,0,0,0,0,0,0,0,1,0,0
1,22,67870.0,2,0,0,20,0,0,0,0,0,22,0
184,1,1960.0,0,0,0,0,1,0,0,0,1,0,0
31,6,22020.0,6,0,0,0,0,0,0,0,0,6,0
31,9,26674.0,7,0,0,2,0,0,0,0,9,0,0
45,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
183,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
147,2,4034.0,2,0,0,0,0,0,0,0,0,2,0
183,1,1613.0,1,0,0,0,0,0,0,0,1,0,0
17,3,3000.0,3,0,0,0,0,0,0,0,0,3,0
109,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
136,3,3000.0,3,0,0,0,0,0,0,0,3,0,0
2,6,15300.0,2,0,0,4,0,0,0,0,6,0,0
13,9,31302.0,4,0,0,5,0,0,0,0,0,9,0
183,1,13000.0,1,0,0,0,0,0,1,0,0,1,0
33,2,25950.0,2,0,0,0,0,0,2,0,0,2,0
118,1,13000.0,1,0,0,0,0,0,1,0,1,0,0
183,1,701.73,1,0,0,0,0,0,0,0,1,0,0
18,2,4020.0,2,0,0,0,0,0,0,0,0,2,0
31,6,12756.0,6,0,0,0,0,0,0,0,6,0,0
183,1,7463.9,1,0,0,0,0,0,0,0,0,1,0
183,1,2483.0,0,0,0,1,0,0,0,0,0,1,0
183,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
183,1,490.0,1,0,0,0,0,0,0,0,0,1,0
183,1,3894.0,0,0,0,0,0,1,0,0,0,1,0
4,7,27258.0,7,0,0,0,0,0,0,0,7,0,0
2,6,15600.0,4,0,0,2,0,0,0,0,6,0,0
183,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
62,4,5281.17,4,0,0,0,0,0,0,0,4,0,0
109,5,6400.0,5,0,0,0,0,0,0,0,0,5,0
3,10,75000.0,6,0,0,4,0,0,0,0,0,10,0
2,11,110000.0,5,0,0,6,0,0,0,0,0,11,0
15,4,4000.0,2,0,0,0,0,2,0,0,0,4,0
150,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
183,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
183,1,86129.0,1,0,0,0,0,0,1,0,0,1,0
154,2,3000.0,2,0,0,0,0,0,0,0,2,0,0
97,5,7605.0,5,0,0,0,0,0,0,0,0,5,0
87,2,2000.0,2,0,0,0,0,0,0,0,2,0,0
93,2,4200.0,2,0,0,0,0,0,0,0,0,2,0
183,1,7799.0,1,0,0,0,0,0,0,0,0,1,0
183,1,2600.0,1,0,0,0,0,0,0,0,0,1,0
45,5,5000.0,5,0,0,0,0,0,0,0,0,5,0
183,1,101.75,1,0,0,0,0,0,0,0,0,1,0
180,2,17098.0,2,0,0,0,0,0,0,0,0,2,0
183,1,1800.0,1,0,0,0,0,0,0,0,0,1,0
183,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
181,2,6729.0,2,0,0,0,0,0,0,0,0,2,0
183,1,13995.0,1,0,0,0,0,0,1,0,1,0,0
183,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
73,6,6000.0,0,0,0,0,1,5,0,0,0,6,0
17,7,7000.0,7,0,0,0,0,0,0,0,7,0,0
171,2,2000.0,2,0,0,0,0,0,0,0,0,2,0
36,5,5000.0,5,0,0,0,0,0,0,0,5,0,0
57,1,3999.0,1,0,0,0,0,0,0,0,0,1,0
112,3,11723.0,3,0,0,0,0,0,0,0,3,0,0
31,4,19090.0,4,0,0,0,0,0,0,0,0,4,0
61,6,18000.0,5,0,0,0,0,1,0,0,0,6,0
104,2,2600.0,2,0,0,0,0,0,0,0,2,0,0
183,1,893.3,1,0,0,0,0,0,0,0,0,1,0
2,8,95427.0,8,0,0,0,0,0,8,0,0,8,0
16,4,4000.0,1,0,0,3,0,0,0,0,0,4,0
16,3,3000.0,1,0,0,1,0,1,0,0,3,0,0
183,1,676.0,1,0,0,0,0,0,0,0,0,1,0
68,1,5566.0,1,0,0,0,0,0,0,0,0,1,0
128,2,8753.0,2,0,0,0,0,0,0,0,2,0,0
183,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
92,3,3200.0,3,0,0,0,0,0,0,0,0,3,0
183,1,1025.0,1,0,0,0,0,0,0,0,0,1,0
183,1,75334.0,0,0,1,0,0,0,1,0,0,1,0
183,1,82.0,1,0,0,0,0,0,0,0,1,0,0
183,1,6100.0,1,0,0,0,0,0,0,0,1,0,0
96,1,2112.71,1,0,0,0,0,0,0,0,0,0,1
173,2,4159.0,2,0,0,0,0,0,0,0,0,2,0
131,1,1681.0,1,0,0,0,0,0,0,0,0,1,0
88,3,13200.0,3,0,0,0,0,0,0,0,0,3,0
183,2,6000.0,2,0,0,0,0,0,0,0,0,2,0
183,1,1448.0,1,0,0,0,0,0,0,0,0,1,0
54,5,5000.0,5,0,0,0,0,0,0,0,0,5,0
117,1,1000.0,1,0,0,0,0,0,0,0,1,0,0
92,2,72044.0,2,0,0,0,0,0,2,0,0,2,0
183,1,8396.0,1,0,0,0,0,0,0,0,0,1,0
183,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
183,1,5485.5,0,0,1,0,0,0,0,0,1,0,0
183,1,5485.5,1,0,0,0,0,0,0,0,0,1,0
78,2,2698.0,2,0,0,0,0,0,0,0,0,2,0
175,3,6893.5,3,0,0,0,0,0,0,0,0,3,0
1,5,16000.0,3,0,0,2,0,0,0,0,0,5,0
183,1,4200.0,1,0,0,0,0,0,0,0,0,1,0
183,1,1730.0,1,0,0,0,0,0,0,0,0,1,0
1,5,10755.0,3,0,0,1,0,1,0,0,0,5,0
183,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
183,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
1,7,25137.0,7,0,0,0,0,0,0,0,7,0,0
183,1,2230.0,0,0,0,0,0,1,0,0,0,1,0
1,3,15300.0,1,0,0,2,0,0,0,0,3,0,0
183,2,5856.0,2,0,0,0,0,0,0,0,2,0,0
87,2,20800.0,2,0,0,0,0,0,2,0,2,0,0
167,1,3000.0,1,0,0,0,0,0,0,0,0,1,0
52,4,8000.0,4,0,0,0,0,0,0,0,0,4,0
6,2,8500.0,2,0,0,0,0,0,0,0,0,2,0
89,4,8000.0,4,0,0,0,0,0,0,0,4,0,0
2,11,14980.0,11,0,0,0,0,0,0,0,0,11,0
159,1,2404.0,1,0,0,0,0,0,0,0,0,1,0
111,1,4685.0,1,0,0,0,0,0,0,0,0,1,0
130,3,23955.25,3,0,0,0,0,0,0,0,0,3,0
150,3,15718.0,3,0,0,0,0,0,0,0,0,3,0
101,1,3922.71,1,0,0,0,0,0,0,0,1,0,0
183,2,7066.0,2,0,0,0,0,0,0,0,0,2,0
56,3,2031.08,3,0,0,0,0,0,0,0,0,3,0
130,2,1077.72,2,0,0,0,0,0,0,0,0,2,0
183,1,2000.0,1,0,0,0,0,0,0,0,0,1,0
174,1,1386.0,1,0,0,0,0,0,0,0,0,1,0
47,4,9674.0,4,0,0,0,0,0,0,0,0,4,0
49,2,3960.0,2,0,0,0,0,0,0,0,0,2,0
1,15,97500.0,6,0,0,9,0,0,0,0,0,15,0
183,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
2,2,6400.0,2,0,0,0,0,0,0,0,0,2,0
11,12,59112.0,7,0,0,5,0,0,0,0,0,12,0
8,20,19476.600000000006,5,0,11,4,0,0,0,0,20,0,0
31,6,24360.0,6,0,0,0,0,0,0,0,0,6,0
183,1,2119.68,1,0,0,0,0,0,0,0,0,1,0
56,10,100000.0,4,0,0,6,0,0,0,0,0,10,0
183,1,3920.0,1,0,0,0,0,0,0,0,0,1,0
183,2,60800.0,0,0,0,0,2,0,2,0,0,2,0
183,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
183,1,1000.0,1,0,0,0,0,0,0,0,0,1,0
183,2,8060.0,2,0,0,0,0,0,0,0,0,2,0
183,1,1400.0,1,0,0,0,0,0,0,0,1,0,0
183,1,20888.0,0,0,0,0,1,0,1,0,0,1,0
183,1,691.38,1,0,0,0,0,0,0,0,0,1,0
183,2,2500.0,0,0,0,0,2,0,0,0,0,2,0
91,4,8720.0,3,0,0,0,0,1,0,0,0,4,0
183,3,20600.0,3,0,0,0,0,0,0,0,3,0,0
63,2,4900.0,2,0,0,0,0,0,0,0,0,2,0
183,1,500.0,0,0,0,0,0,1,0,0,0,1,0
183,1,1248.0,1,0,0,0,0,0,0,0,0,1,0
152,2,7350.0,2,0,0,0,0,0,0,0,0,2,0
183,1,2600.0,1,0,0,0,0,0,0,0,0,1,0
183,1,3200.0,1,0,0,0,0,0,0,0,0,1,0
183,1,500.0,1,0,0,0,0,0,0,0,0,1,0
163,2,17098.0,2,0,0,0,0,0,1,0,0,2,0
47,5,11100.0,5,0,0,0,0,0,0,0,0,5,0
183,1,3500.0,1,0,0,0,0,0,0,0,1,0,0
24,12,48384.0,4,0,0,8,0,0,0,0,12,0,0
183,1,92900.0,1,0,0,0,0,0,1,0,0,1,0
183,1,150000.0,1,0,0,0,0,0,1,0,0,1,0
